card_id,card_zh_cnt,card_lb_cnt,card_xz_cnt,card_brand_cnt,card_product_cnt,card_zh,card_lb,card_xz,card_brand,card_product,flow_mtcnt,flow_daycnt,flowcnt_t,flowcnt_6,flowcnt_3,min_dtseg,max_dtseg,flowcnt_wkd,flowcnt_wke,top_trdtz,n_trdtz,top_trdwkd,n_trdwkd,succ_cnt1,succ_cnt6,succ_cnt3,succ_late,fail_late,cash_cnt1,cash_cnt6,cash_cnt3,cash_amt1,cash_amt6,cash_amt3,cashmax_amt1,cashmax_amt6,cashmax_amt3,cons_cnt1,cons_cnt6,cons_cnt3,cons_amt1,cons_amt6,cons_amt3,consmax_amt1,consmax_amt6,consmax_amt3,consnigt_cnt1,consnigt_cnt6,consnigt_cnt3,transout_cnt1,transout_cnt6,transout_cnt3,transout_amt1,transout_amt6,transout_amt3,transoutmax_amt1,transoutmax_amt6,transoutmax_amt3,transin_cnt1,transin_cnt6,transin_cnt3,transin_amt1,transin_amt6,transin_amt3,transinmax_amt1,transinmax_amt6,transinmax_amt3,cre_cash_cnt,cre_cash_amt,kj_cnt,kj_amt,zx_cnt,zx_amt,trade_amt1,trade_amt6,trade_amt3,consnigt_amt1,consnigt_amt6,consnigt_amt3,arg_cashamt,arg_consamt,avg_nigconsamt,arg_tout_amt,arg_crecash_amt,arg_zx_amt,arg_cashzb_cnt,arg_conszb_cnt,arg_nigconszb_cnt,transoutzb_cnt,cre_cashzb_cnt,zxzb_cnt,arg_cashzb_amt,arg_conszb_amt,arg_nigconszb_amt,transoutzb_amt,cre_cashzb_amt,zxzb_amt,flag
2635,1,1,1,1,1,1,1,1,12,0,3,24,41,41,41,3,78,30,11,aftr,14,4,13,19,40,40,0,1,10,25,25,9800,36100,36100,2000,3000,3000,5,9,9,4927.97,5790.47,5790.47,2848.81,2848.81,2848.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14727.93,42890.42,42890.42,0,0,0,14440,643.38,0,0,0,0,0.609756,0.219512,0,0,0,0,0.841679,0.135006,0,0,0,0,1
2636,1,1,1,1,1,1,1,2,1,0,6,15,21,21,10,6,158,13,8,noon,13,4,7,8,20,15,0,0,0,0,0,0,0,0,0,0,0,8,13,10,44733.46,98239.46,71669.46,28538,28538,28538,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44733.46,98339.4,71669.41,297,547,297,0,7556.88,273.5,0,0,0,0,0.619047,0.095238,0,0,0,0,0.998983,0.005562,0,0,0,1
2639,1,1,1,1,1,3,1,2,2,0,6,44,63,63,34,2,176,39,24,dusk,14,2,14,21,62,48,0,3,0,0,0,0,0,0,0,0,0,21,52,38,27053.6,48990.58,31612.2,9800,9800,9800,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27053.6,57899.58,40521.2,1000,1671.32,1300,0,942.12,334.264,0,0,0,0,0.825396,0.079365,0,0,0,0,0.846130,0.028865,0,0,0,1
264,1,1,1,1,1,1,1,1,12,0,6,86,105,105,56,1,176,65,40,noon,62,4,24,39,104,72,0,1,7,25,12,12000,44700,18200,5000,5000,5000,3,6,3,925,3918.02,925,429,2388,429,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,110500.6,1850352.,5082785.,3526678.,120,120,120,17880,653,120,0,0,22100.12,0.238095,0.057142,0.009523,0,0,0.047619,0.008794,0.000770,2.36E-05,0,0,0.021740,1
2640,1,1,2,2,1,1,1,1,1,0,3,36,38,38,1,90,176,26,12,morn,18,2,10,0,38,13,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34000,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460817.0,171213.5,0,0,0,0,0,0,17000,0,0,0,0,0,0.052631,0,0,0,0,0,0.073781,0,0,1
2642,1,1,1,1,1,1,1,1,12,0,4,12,22,22,10,1,148,15,7,noon,6,2,12,9,18,14,0,0,5,7,7,16000,18000,18000,5000,5000,5000,0,4,2,0,83280,60000,0,30000,30000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01,15999.98,101279.9,77999.97,0,3280,0,25714.2,20820,3280,0,0,-0.01,0.318181,0.181818,0.045454,0,0,0.045454,0.177725,0.822275,0.032385,0,0,-9.87E-0,1
2643,1,1,1,1,1,1,1,1,12,0,2,2,4,4,1,49,117,4,0,even,3,3,3,1,4,4,1,999,0,0,0,0,0,0,0,0,0,1,2,2,290,390,390,290,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,290,389.98,389.98,0,0,0,0,195,0,0,0,100,0,0.5,0,0,0,0.25,0,1.000051,0,0,0,0.256423,1
2644,1,1,1,1,1,1,1,1,12,0,2,4,15,15,12,66,175,3,12,aftr,11,6,12,0,11,9,0,2,0,1,0,0,100,0,0,100,0,0,9,9,0,1031.8,1031.8,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.79,1031.8,0,0,0,1000,114.64,0,0,0,0,0.066666,0.6,0,0,0,0,0.088355,0.911653,0,0,0,0,1
2647,1,1,1,1,1,1,1,2,2,0,5,7,10,10,4,11,155,5,5,even,6,6,3,0,8,5,0,0,0,2,1,0,2600,1500,0,1500,1500,0,2,2,0,9068.5,9068.5,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2600,0,0,4,9.98,0,11678.48,10573.49,0,0,0,13000,4534.25,0,0,1300,2.495,0.2,0.2,0,0,0.2,0.4,0.222631,0.776513,0,0,0.222631,0.000854,1
2648,1,1,1,1,1,1,1,1,12,0,5,11,26,26,16,11,158,4,22,even,7,6,12,14,24,16,0,1,7,14,8,12000,24000,13000,3000,3000,3000,0,1,0,0,1899,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.03,11999.93,25898.91,12999.92,0,0,0,17142.8,1899,0,0,0,-0.01,0.538461,0.038461,0,0,0,0.115384,0.926679,0.073323,0,0,0,-1.16E-0,1
2649,1,1,1,1,1,1,1,2,12,0,4,5,10,10,5,35,144,5,5,aftr,6,6,3,2,7,5,0,1,0,1,1,0,600,600,0,600,600,1,4,2,4970,10318,9970,4970,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,0,0,0,0,4969.99,10917.98,10569.98,0,0,0,6000,2579.5,0,0,600,0,0.1,0.4,0,0,0.1,0,0.054955,0.945046,0,0,0.054955,0,1
265,1,1,1,1,1,1,1,1,12,0,3,6,11,11,7,34,164,8,3,dusk,4,3,4,6,11,7,1,999,4,4,4,9000,9000,9000,3000,3000,3000,0,2,0,0,2230,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01,8999.98,11229.96,8999.98,0,0,0,22500,1115,0,0,0,-0.01,0.363636,0.181818,0,0,0,0.090909,0.801427,0.198575,0,0,0,-8.90E-0,1
2651,1,1,1,1,1,1,1,1,12,0,2,2,2,2,0,111,168,2,0,noon,1,2,2,0,2,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2653,1,1,1,1,1,1,1,1,12,0,6,13,16,16,5,5,173,10,6,aftr,7,4,6,3,15,5,0,1,0,0,0,0,0,0,0,0,0,2,12,4,8197.94,36308.32,16395.88,4098.97,8647,4098.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9197.93,8197.93,36308.29,16395.87,0,0,0,0,3025.69,0,0,0,2299.482,0,0.75,0,0,0,0.25,0,1.000000,0,0,0,0.253328,1
2654,1,1,1,1,1,1,1,2,12,0,6,11,16,16,7,13,179,12,4,aftr,6,4,5,6,16,8,0,999,0,0,0,0,0,0,0,0,0,5,13,7,7204,15629,12970,3231,3231,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7203.99,15628.97,12969.99,0,0,0,0,1202.23,0,0,0,0,0,0.8125,0,0,0,0,0,1.000001,0,0,0,0,1
2655,1,1,1,1,1,1,1,2,2,0,6,15,22,22,14,7,179,12,10,aftr,7,6,6,9,22,14,0,999,0,0,0,0,0,0,0,0,0,9,22,14,2509,11670.71,7449,870,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,11670.71,7449,0,0,0,0,530.48,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2657,1,1,1,1,1,1,1,1,12,0,5,17,41,41,20,11,174,28,13,even,21,1,18,7,33,17,0,0,0,14,3,0,15700,2200,0,2500,1500,2,4,3,20,603,120,10,483,100,0,0,0,4,4,4,10000,10000,10000,4000,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10019.99,26502.91,12519.95,0,0,0,11214.2,150.75,0,2500,0,0,0.341463,0.097560,0,0.097560,0,0,0.592387,0.022752,0,0.377317,0,0,1
2659,1,1,1,1,1,1,1,2,12,0,6,6,9,9,5,22,161,8,1,dusk,4,2,5,2,6,4,0,0,0,0,0,0,0,0,0,0,0,2,6,4,12000,33850,21850,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,33850,21850,0,0,0,0,5641.66,0,0,0,0,0,0.666666,0,0,0,0,0,1,0,0,0,0,1
266,1,1,1,1,1,1,1,1,12,0,1,1,1,1,0,141,141,1,0,dusk,1,2,1,0,1,0,4,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2660,1,1,1,1,1,1,1,1,12,0,4,5,11,11,8,71,152,7,4,noon,4,1,6,0,11,9,2,999,0,0,0,0,0,0,0,0,0,0,11,9,0,16131,15864.5,0,2930,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16131,15864.5,0,0,0,0,1466.45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2662,1,1,1,1,1,1,1,1,12,AA,6,30,72,72,41,11,175,37,35,dusk,25,7,15,27,64,40,0,0,6,19,9,10300,20500,11700,3000,3000,3000,5,10,8,2082,4662.1,4137.1,1030,1030,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12381.85,26161.77,15836.88,0,0,0,10789.4,466.21,0,0,0,0,0.263888,0.138888,0,0,0,0,0.783586,0.178202,0,0,0,0,1
2664,1,1,1,1,1,1,1,2,12,0,1,3,4,4,4,8,14,4,0,noon,2,2,2,4,4,4,0,999,0,0,0,0,0,0,0,0,0,4,4,4,21227,21227,21227,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21227,21227,21227,0,0,0,0,5306.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2665,1,1,1,1,1,1,1,1,12,0,5,11,14,14,11,6,171,8,6,dusk,4,5,3,10,14,13,0,999,3,4,4,3500,4000,4000,2000,2000,2000,5,7,6,6573,7123,6673,2330,2330,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10072.98,11122.97,10672.97,0,0,0,10000,1017.57,0,0,0,0,0.285714,0.5,0,0,0,0,0.359616,0.640386,0,0,0,0,1
2666,1,1,1,1,1,1,1,1,12,0,3,6,10,10,10,11,62,6,4,aftr,7,3,4,7,9,9,0,0,2,2,2,1500,1500,1500,1000,1000,1000,1,1,1,240,240,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31739.97,31739.95,31739.95,0,0,0,7500,240,0,0,0,0,0.2,0.1,0,0,0,0,0.047259,0.007561,0,0,0,0,1
2669,1,1,1,1,1,1,1,1,12,0,5,14,26,26,18,18,152,17,9,dusk,9,2,6,11,24,22,0,2,1,1,1,100,100,100,100,100,100,3,8,7,443,643.2,618.2,356,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.93,743.05,718.06,0,0,0,1000,80.4,0,0,0,0,0.038461,0.307692,0,0,0,0,0.134580,0.865621,0,0,0,0,1
267,1,1,1,1,1,1,1,1,12,0,6,36,52,52,24,1,174,33,19,noon,17,3,12,16,50,33,0,1,8,15,12,2700,10300,7500,600,3000,3000,7,25,19,1212.06,5428.43,4260.06,450,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,277.48,3912.05,16005.86,11760.04,0,0,0,6866.6,217.13,0,0,0,55.496,0.288461,0.480769,0,0,0,0.096153,0.643514,0.339152,0,0,0,0.017336,1
2671,1,1,1,1,1,1,1,2,12,0,5,24,32,32,27,2,175,23,9,dusk,10,2,11,25,32,30,0,999,0,0,0,0,0,0,0,0,0,5,11,9,12048.9,15147.9,14806.9,8030,8030,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1427.09,13475.99,16614.79,16273.79,0,0,0,0,1377.08,0,0,0,71.3545,0,0.34375,0,0,0,0.625,0,0.911711,0,0,0,0.085892,1
2673,1,1,1,1,1,1,1,1,12,0,4,10,14,14,1,4,161,8,6,noon,5,6,4,1,13,4,0,5,0,5,0,0,8000,0,0,4000,0,1,5,4,777.7,6982.7,6917.7,777.7,5400,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.7,14982.67,6917.7,0,0,0,16000,1396.54,0,0,0,0,0.357142,0.357142,0,0,0,0,0.533950,0.466051,0,0,0,0,1
2674,1,1,1,1,1,1,1,1,12,0,1,1,1,1,1,7,7,1,0,aftr,1,3,1,1,1,1,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2676,1,1,1,1,1,1,1,2,4,0,6,31,39,39,20,12,177,20,19,aftr,13,6,9,16,39,24,0,999,0,0,0,0,0,0,0,0,0,9,22,12,15355.2,42615.2,24206.2,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15355.13,42615.03,24206.08,0,0,0,0,1937.05,0,0,0,0,0,0.564102,0,0,0,0,0,1.000003,0,0,0,0,1
2677,1,1,2,2,1,1,1,1,2,0,6,21,48,48,42,2,177,25,23,aftr,22,5,11,37,44,41,0,0,6,6,6,12000,12000,12000,2000,2000,2000,0,2,1,0,38000,19500,0,19500,19500,0,0,0,10,10,10,54000,54000,54000,10000,10000,10000,0,0,0,0,0,0,0,0,0,6,12000,0,0,0,0,65999.79,103999.7,85499.76,0,0,0,20000,19000,0,5400,2000,0,0.125,0.041666,0,0.208333,0.125,0,0.115384,0.365385,0,0.519232,0.115384,0,1
2678,1,1,1,1,1,1,1,2,2,0,6,10,15,15,6,26,170,4,11,aftr,6,5,8,4,12,7,0,0,0,0,0,0,0,0,0,0,0,2,9,4,3704,6638.34,5144,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703.98,6638.31,5143.97,0,0,0,0,737.59,0,0,0,0,0,0.6,0,0,0,0,0,1.000004,0,0,0,0,1
2679,1,1,1,1,1,1,1,2,12,0,6,13,17,17,7,27,175,8,9,dusk,9,5,5,2,16,10,0,4,0,0,0,0,0,0,0,0,0,2,16,10,1984,9232.75,6192.55,1701,1858,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,9232.75,6192.55,0,0,0,0,577.04,0,0,0,0,0,0.941176,0,0,0,0,0,1,0,0,0,0,1
2680,1,1,1,1,1,1,1,2,12,0,6,10,14,14,4,4,176,8,6,dusk,4,2,4,2,14,5,0,999,0,0,0,0,0,0,0,0,0,2,14,5,2075,7869.1,5663.6,1275,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,7869.1,5663.6,0,0,0,0,562.07,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2681,1,1,1,1,1,1,1,1,12,0,6,21,29,29,21,12,169,17,12,morn,10,2,6,15,25,21,0,0,1,2,2,1200,1600,1600,1200,1200,1200,3,10,6,1410,5699.91,3167.91,1000,1053,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10999.94,10609.93,17699.83,15167.83,0,0,0,8000,569.99,0,0,0,846.1492,0.068965,0.344827,0,0,0,0.448275,0.090396,0.322031,0,0,0,0.621471,1
2682,1,1,1,1,1,1,1,1,12,0,5,17,40,40,22,5,177,23,17,aftr,19,3,9,19,40,22,0,999,8,17,9,8400,26900,9700,3000,3000,3000,3,4,4,7356,9496,9496,7000,7000,7000,0,0,0,0,2,0,0,10000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1880.51,21606.45,52246.36,25046.44,0,0,0,15823.5,2374,0,5000,0,1880.51,0.425,0.1,0,0.05,0,0.025,0.514868,0.181754,0,0.191400,0,0.035993,1
2683,1,1,1,1,1,1,1,1,12,0,1,2,2,2,2,42,49,2,0,noon,1,2,2,2,2,2,1,999,0,0,0,0,0,0,0,0,0,2,2,2,79500,79500,79500,70000,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500,79500,79500,0,0,0,0,39750,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2684,1,1,1,1,1,1,1,1,12,AA,3,17,42,42,32,3,178,33,9,noon,12,3,15,16,25,16,0,0,3,3,3,2700,2700,2700,2000,2000,2000,1,5,1,1520,5020,1520,1520,2500,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219.89,10243.88,4219.89,0,0,0,9000,1004,0,0,0,0,0.071428,0.119047,0,0,0,0,0.263572,0.490048,0,0,0,0,1
2686,1,1,1,1,1,1,1,2,12,0,4,11,21,21,20,4,133,17,4,aftr,9,4,11,10,14,13,0,0,0,0,0,0,0,0,0,0,0,7,11,10,54510,76611.54,67731.54,29000,29000,29000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54509.97,76611.51,67731.51,200,200,200,0,6964.68,200,0,0,0,0,0.523809,0.047619,0,0,0,0,1.000000,0.002610,0,0,0,1
2687,1,1,1,1,1,1,1,2,2,0,5,12,28,28,17,1,174,21,7,dawn,6,3,10,12,22,17,0,4,2,7,4,2400,11500,6500,1500,2500,2500,6,7,6,4635,6635,4635,3206,3206,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11500,0,0,2,98.49,7133.47,18233.43,11233.44,0,0,0,16428.5,947.85,0,0,1642.857,49.245,0.25,0.25,0,0,0.25,0.071428,0.630709,0.363892,0,0,0.630709,0.005401,1
269,1,1,1,1,1,1,1,1,12,0,5,12,18,18,12,9,148,9,9,aftr,8,1,5,3,18,13,0,999,0,5,2,0,7300,800,0,5000,500,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2400,6000,4800,1200,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1855.67,4255.67,15155.62,7455.62,0,0,0,14600,0,0,1000,0,927.835,0.277777,0,0,0.333333,0,0.111111,0.481669,0,0,0.395892,0,0.122441,1
2690,1,1,1,1,1,1,1,1,12,0,3,4,6,6,6,13,64,4,2,noon,5,4,3,5,6,6,0,999,0,0,0,0,0,0,0,0,0,1,1,1,33000,33000,33000,33000,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9974.95,57915.44,57915.43,57915.43,0,0,0,0,33000,0,0,0,9974.95,0,0.166666,0,0,0,0.166666,0,0.569796,0,0,0,0.172233,1
2691,1,1,1,1,1,1,1,3,12,0,2,3,5,5,3,68,176,5,0,noon,2,4,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13999.98,13999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2692,1,1,1,1,1,1,1,1,12,0,5,10,15,15,11,24,179,10,5,noon,8,5,4,5,14,12,0,2,2,7,6,2900,7600,7300,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899.97,7599.93,7299.94,0,0,0,10857.1,0,0,0,0,0,0.466666,0,0,0,0,0,1.000009,0,0,0,0,0,1
2693,1,1,1,1,1,1,1,1,12,0,4,9,13,13,9,40,176,10,3,dusk,6,1,7,6,13,9,1,999,3,4,3,1200,4200,1200,500,3000,500,1,6,4,239,33092,31943,239,31329,31329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.98,37291.97,33142.98,0,0,0,10500,5515.33,0,0,0,0,0.307692,0.461538,0,0,0,0,0.112624,0.887376,0,0,0,0,1
2694,1,1,1,1,1,1,1,2,2,0,6,23,30,30,15,11,167,18,12,noon,9,1,10,13,29,23,0,1,0,0,0,0,0,0,0,0,0,10,22,19,6172,8912.5,8226.5,4000,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171.97,8912.43,8226.46,0,0,0,0,405.11,0,0,0,0,0,0.733333,0,0,0,0,0,1.000007,0,0,0,0,1
2695,1,1,1,1,1,1,1,2,12,0,3,7,17,17,17,17,79,5,12,dusk,7,5,7,12,16,16,0,0,0,0,0,0,0,0,0,0,0,7,9,9,12637,14874,14874,3960,3960,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12636.95,14873.93,14873.93,0,0,0,0,1652.66,0,0,0,0,0,0.529411,0,0,0,0,0,1.000004,0,0,0,0,1
2696,1,1,1,1,1,1,1,2,12,0,6,41,117,117,45,13,154,61,56,dusk,32,5,30,27,105,56,0,0,15,33,26,38200,92700,72700,5000,5000,5000,9,57,22,6891,55134.73,38319,3700,12000,12000,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,92700,2,12.42,2,2,45092.99,150171.6,112956.9,138,1718,238,28090.9,967.27,343.6,0,2809.090,1,0.282051,0.487179,0.042735,0,0.282051,0.017094,0.617293,0.367144,0.011440,0,0.617293,1.33E-05,1
2697,1,1,1,1,1,1,1,2,12,0,4,11,12,12,4,42,172,7,5,noon,4,5,4,1,11,4,0,1,0,0,0,0,0,0,0,0,0,1,11,4,14890,56021.3,44775,14890,14890,14890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14890,56021.3,44775,0,0,0,0,5092.84,0,0,0,0,0,0.916666,0,0,0,0,0,1,0,0,0,0,1
2698,1,1,1,1,1,1,1,2,12,0,3,6,10,10,5,21,148,9,1,dusk,5,4,3,5,10,5,0,999,0,0,0,0,0,0,0,0,0,5,10,5,10156.1,17796.95,10156.1,4300,7000,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1061.69,0,0,10156.1,17796.95,10156.1,0,0,0,0,1779.69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2702,1,1,1,1,1,1,1,2,1,0,6,16,34,34,19,25,176,21,13,noon,15,4,9,13,31,22,0,0,0,0,0,0,0,0,0,0,0,13,31,22,87918,226368.6,166623.6,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87918,226368.6,166623.6,0,0,0,0,7302.21,0,0,0,0,0,0.911764,0,0,0,0,0,1,0,0,0,0,1
2703,1,1,1,1,1,1,1,1,12,0,4,8,14,14,7,9,177,9,5,dusk,6,7,4,7,14,10,0,999,3,6,5,1500,4000,3000,500,1000,1000,1,2,1,100,5103,100,100,5003,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.97,9102.96,3099.96,100,100,100,6666.6,2551.5,100,0,0,0,0.428571,0.142857,0.071428,0,0,0,0.439417,0.560586,0.010985,0,0,0,1
2706,1,1,1,1,1,1,1,1,12,0,3,4,26,26,2,24,171,0,26,nigt,14,6,15,1,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2708,1,1,1,1,1,1,1,2,12,0,6,42,53,53,33,2,170,42,11,dusk,20,4,13,22,47,38,0,0,0,0,0,0,0,0,0,0,0,22,44,36,37748,80731,62456,9015,12653,9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,888.99,37748,81869.79,62705.79,0,0,0,0,1834.79,0,0,0,444.495,0,0.830188,0,0,0,0.037735,0,0.986090,0,0,0,0.010858,1
271,1,1,1,1,1,1,1,1,12,AA,2,3,4,4,4,19,37,2,2,morn,2,4,2,4,4,4,0,999,0,0,0,0,0,0,0,0,0,2,2,2,324.6,324.6,324.6,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.6,324.6,324.6,0,0,0,0,162.3,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1
2711,1,1,1,1,1,1,1,2,12,0,6,29,56,56,39,4,159,29,27,morn,19,1,14,31,51,45,0,0,1,1,1,100,100,100,100,100,100,22,38,33,32246,90728.7,80403.8,16000,16000,16000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,32345.92,90828.58,80503.69,0,48,48,1000,2387.59,48,0,100,100,0.017857,0.678571,0.017857,0,0.017857,0.017857,0.001100,0.998900,0.000528,0,0.001100,0.001100,1
